time,large1,dense1,large2,dense2,copy_on_write,run_containers,amalgamation,gcc_optimization,avx_enabled,size1,universe1,size2,universe2
4.005e-05,True,True,True,True,False,True,True,True,False,1048586,1572883,1048575,1572872
0.00081301,True,False,True,True,False,True,False,True,False,1048566,67108230,1048579,1572876
4.292e-05,True,True,True,True,False,True,False,True,False,1048575,1572867,1048578,1572873
0.00073504,True,False,True,True,False,True,False,True,True,1048584,67109385,1048577,1572873
0.00316691,True,True,True,False,False,False,False,True,False,1048581,1572872,1048581,67109188
0.00010705,True,False,True,True,True,True,False,True,True,1048575,67108802,1048585,1572885
0.00992799,True,False,True,False,True,True,False,True,False,1048572,67108611,1048584,67109382
0.00394106,True,False,True,False,True,True,True,True,True,1048566,67108228,1048567,67108294
0.00500107,True,True,True,True,True,False,True,True,False,1048586,1572884,1048584,1572884
0.00327015,True,False,True,True,False,False,True,True,False,1048581,67109193,1048569,1572862
0.00063205,True,False,True,True,False,True,True,True,False,1048578,67109000,1048579,1572878
0.00275683,True,True,True,False,True,False,True,True,True,1048572,1572864,1048567,67108292
4.387e-05,True,True,True,True,True,True,False,True,True,1048582,1572879,1048578,1572870
0.0001719,True,True,True,False,True,True,False,True,True,1048573,1572863,1048570,67108482
4.888e-05,True,True,True,True,False,True,False,True,True,1048578,1572868,1048566,1572849
0.00016189,True,True,True,False,True,True,True,True,True,1048571,1572866,1048567,67108289
9.799e-05,True,False,True,True,True,True,True,True,True,1048582,67109258,1048567,1572859
0.00314403,True,False,True,True,False,False,False,True,False,1048585,67109443,1048574,1572868
0.00356007,True,False,True,False,True,True,False,True,True,1048567,67108294,1048573,67108674
0.00094581,True,True,True,False,False,True,False,True,False,1048575,1572866,1048566,67108224
0.00342894,True,True,True,False,False,False,True,True,False,1048572,1572863,1048571,67108551
0.00101113,True,True,True,False,False,True,False,True,True,1048585,1572881,1048582,67109254
0.00513482,True,False,True,False,False,True,True,True,False,1048569,67108420,1048585,67109444
0.0027051,True,True,True,False,True,False,True,True,False,1048570,1572859,1048580,67109127
0.00328398,True,True,True,False,False,False,True,True,True,1048578,1572870,1048585,67109444
0.00086498,True,True,True,False,False,True,True,True,True,1048579,1572872,1048577,67108932
3.695e-05,True,True,True,True,False,True,True,True,True,1048578,1572871,1048579,1572869
0.00349808,True,False,True,False,True,False,True,True,False,1048580,67109124,1048586,67109506
0.00993609,True,False,True,False,True,False,False,True,False,1048577,67108931,1048586,67109511
0.00094986,True,True,True,False,False,True,True,True,False,1048570,1572858,1048583,67109312
0.00342298,True,False,True,False,False,False,True,True,True,1048580,67109128,1048583,67109321
0.00351381,True,False,True,False,False,False,True,True,False,1048586,67109507,1048571,67108544
3.6e-05,True,True,True,True,True,True,True,True,True,1048583,1572883,1048579,1572878
0.00329709,True,True,True,False,False,False,False,True,True,1048583,1572878,1048566,67108232
0.00527501,True,True,True,True,False,False,False,True,True,1048568,1572852,1048572,1572867
0.00694013,True,True,True,True,True,False,True,True,True,1048583,1572883,1048581,1572878
0.00361109,True,False,True,False,True,True,True,True,False,1048576,67108872,1048579,67109063
0.00342011,True,False,True,False,False,True,True,True,True,1048579,67109060,1048573,67108682
0.00358486,True,True,True,False,False,False,False,True,True,1048580,1572874,1048578,67108998
