time,size1,density1,universe1,size2,density2,universe2
0.03827715,21450381,0.01,2145038100,9008676,0.01,900867600
0.03932214,29385965,0.04,734649125,11998454,0.04,299961350
0.05820799,13537248,0.01,1353724800,30984435,0.01,3098443500
0.01065588,23557850,0.1,235578500,18678082,0.1,186780820
0.00891995,20747781,0.1,207477810,9909645,0.1,99096450
0.00679803,12422300,0.1,124223000,15348430,0.1,153484300
0.03365803,26054496,0.04,651362400,9895787,0.04,247394675
0.00924182,22806699,0.1,228066990,3580349,0.1,35803490
8.702e-05,39446828,0.999,39486314,1135565,0.999,1136701
0.00016308,10709312,0.999,10720032,10661569,0.999,10672241
0.0014689,34487610,0.5,68975220,32823453,0.5,65646906
0.01528192,8276463,0.1,82764630,38034272,0.1,380342720
0.05458903,18896961,0.01,1889696100,16916729,0.01,1691672900
0.00065112,20574702,0.5,41149404,5981278,0.5,11962556
0.00036502,38675284,0.999,38713997,22275901,0.999,22298199
0.01636195,6096425,0.04,152410625,9671978,0.04,241799450
0.00028205,16657182,0.999,16673855,30565603,0.999,30596199
0.00570202,13066248,0.1,130662480,9425724,0.1,94257240
0.01357508,812398,0.1,8123980,35682556,0.1,356825560
0.03418398,8705843,0.04,217646075,30606248,0.04,765156200
0.01453996,26126495,0.1,261264950,32153432,0.1,321534320
0.00589204,7245730,0.1,72457300,14268884,0.1,142688840
0.01500583,32602424,0.1,326024240,28839498,0.1,288394980
5.507e-05,27674300,0.999,27702002,388418,0.999,388806
0.0072968,16313143,0.1,163131430,12297874,0.1,122978740
0.02825189,10389536,0.04,259738400,17051412,0.04,426285300
0.00044703,28879954,0.999,28908862,36893696,0.999,36930626
0.00431108,4710695,0.1,47106950,10804604,0.1,108046040
0.00058198,16614803,0.5,33229606,11151483,0.5,22302966
1.812e-05,2359806,0.999,2362168,784463,0.999,785248
0.07295895,30319580,0.04,757989500,33103812,0.04,827595300
0.02905297,7314735,0.01,731473500,13558041,0.01,1355804100
0.04597807,16859464,0.04,421486600,27320052,0.04,683001300
0.00946593,22017594,0.1,220175940,10328465,0.1,103284650
0.00092912,27577582,0.5,55155164,8335598,0.5,16671196
0.0001471,12160666,0.999,12172838,9092490,0.999,9101591
0.00095391,27992820,0.5,55985640,9316053,0.5,18632106
0.02040219,2511934,0.04,62798350,24902387,0.04,622559675
0.00114703,7790977,0.5,15581954,34159072,0.5,68318144
0.01764202,2065871,0.04,51646775,22428330,0.04,560708250
9.799e-05,27950866,0.999,27978844,3190107,0.999,3193300
0.08960891,32714467,0.01,3271446700,28456055,0.01,2845605500
0.03947997,19111436,0.01,1911143600,9828987,0.01,982898700
0.00114799,31475727,0.5,62951454,16468349,0.5,32936698
0.00047088,8233498,0.5,16466996,14917421,0.5,29834842
0.00013304,39415112,0.999,39454566,4463798,0.999,4468266
0.00014901,7957671,0.999,7965636,20148771,0.999,20168939
0.00022984,12638424,0.999,12651075,36056209,0.999,36092301
0.10004902,34264881,0.01,3426488100,37473879,0.01,3747387900
0.048944,35588868,0.04,889721700,15192163,0.04,379804075
0.07395792,21625711,0.01,2162571100,26643555,0.01,2664355500
0.00140309,24963440,0.5,49926880,35222455,0.5,70444910
0.00017691,10556237,0.999,10566803,14513239,0.999,14527766
0.00090098,8089135,0.5,16178270,26970149,0.5,53940298
0.000525,16418456,0.5,32836912,4647461,0.5,9294922
0.034096,18889151,0.01,1888915100,7432123,0.01,743212300
0.01063895,5473884,0.1,54738840,27014831,0.1,270148310
0.00136495,27835388,0.5,55670776,32906096,0.5,65812192
0.00027299,17757092,0.999,17774866,21556348,0.999,21577925
0.0772078,26065697,0.01,2606569700,24629929,0.01,2462992900
0.03201914,13426275,0.04,335656875,14586898,0.04,364672450
0.00028396,36775016,0.999,36811827,15636520,0.999,15652172
0.00075412,11579890,0.5,23159780,21914775,0.5,43829550
0.00128913,31978750,0.5,63957500,26065847,0.5,52131694
0.01208186,25840758,0.1,258407580,23579556,0.1,235795560
0.02350903,188589,0.04,4714725,36620911,0.04,915522775
0.02864003,12128900,0.04,303222500,12929064,0.04,323226600
0.01440597,30849795,0.1,308497950,28613379,0.1,286133790
0.05032206,10086345,0.01,1008634500,31612461,0.01,3161246100
0.02562618,21057571,0.04,526439275,7398228,0.04,184955700
0.00872803,1339278,0.1,13392780,23258806,0.1,232588060
0.02955508,1873734,0.01,187373400,30856416,0.01,3085641600
0.05983686,24663715,0.04,616592875,27066696,0.04,676667400
0.00020409,15389732,0.999,15405137,12930056,0.999,12942998
0.04639697,6965508,0.01,696550800,37942989,0.01,3794298900
0.01172495,27524290,0.1,275242900,11936915,0.1,119369150
0.02733684,18562366,0.01,1856236600,4199205,0.01,419920500
0.009758,24795561,0.1,247955610,1763490,0.1,17634900
0.01079392,4129900,0.1,41299000,28096638,0.1,280966380
0.00106192,9171645,0.5,18343290,30814243,0.5,61628486
0.03113389,4492146,0.01,449214600,24379506,0.01,2437950600
0.06102109,37200236,0.04,930005900,21302731,0.04,532568275
0.01400924,516459,0.04,12911475,21840528,0.04,546013200
0.04211617,20744946,0.01,2074494600,10869754,0.01,1086975400
0.00095701,13977443,0.5,27954886,26790396,0.5,53580792
0.00037193,11277457,0.5,22554914,6217957,0.5,12435914
0.01056385,11302174,0.01,1130217400,582946,0.01,58294600
0.05007601,13401121,0.01,1340112100,22045673,0.01,2204567300
0.00838304,13906669,0.1,139066690,19239560,0.1,192395600
5.507e-05,2189768,0.999,2191959,11512623,0.999,11524147
0.02379704,4669589,0.04,116739725,24263892,0.04,606597300
0.00983405,5408905,0.1,54089050,25267282,0.1,252672820
0.00039601,24069810,0.999,24093903,39912649,0.999,39952601
0.00625992,13585198,0.1,135851980,13198551,0.1,131985510
0.00030804,27605637,0.999,27633270,19384522,0.999,19403925
0.00043416,31725389,0.999,31757146,28264877,0.999,28293170
0.02814293,2636850,0.01,263685000,25134232,0.01,2513423200
0.01526999,34855444,0.1,348554440,20135176,0.1,201351760
0.06310201,18751885,0.01,1875188500,23549380,0.01,2354938000
9.608e-05,2654121,0.999,2656777,32937343,0.999,32970313
0.01065302,15948198,0.1,159481980,24736624,0.1,247366240
0.01365209,12510328,0.04,312758200,3297311,0.04,82432775
0.02462101,35730994,0.04,893274850,1306688,0.04,32667200
0.09369802,38851268,0.01,3885126800,25875490,0.01,2587549000
0.00082803,10609210,0.5,21218420,24483708,0.5,48967416
