class,time,size1,density1,universe1,size2,density2,universe2
sortedset,5.238598346710205,2287070,0.01,228707000,4688582,0.01,468858200
set,0.2878751754760742,2287070,0.01,228707000,4688582,0.01,468858200
cyroaring,0.03519320487976074,2287070,0.01,228707000,4688582,0.01,468858200
pyroaring,0.00878286361694336,2287070,0.01,228707000,4688582,0.01,468858200
set,0.3197472095489502,8354445,0.1,83544450,2492695,0.1,24926950
pyroaring,0.0015261173248291016,8354445,0.1,83544450,2492695,0.1,24926950
sortedset,6.874851942062378,8354445,0.1,83544450,2492695,0.1,24926950
cyroaring,0.0030608177185058594,8354445,0.1,83544450,2492695,0.1,24926950
pyroaring,0.0008018016815185547,2174560,0.1,21745600,4546022,0.1,45460220
set,0.2936582565307617,2174560,0.1,21745600,4546022,0.1,45460220
sortedset,4.269098520278931,2174560,0.1,21745600,4546022,0.1,45460220
cyroaring,0.0015785694122314453,2174560,0.1,21745600,4546022,0.1,45460220
cyroaring,0.0010271072387695312,2626515,0.1,26265150,5859084,0.1,58590840
sortedset,3.4914474487304688,2626515,0.1,26265150,5859084,0.1,58590840
set,0.34182119369506836,2626515,0.1,26265150,5859084,0.1,58590840
pyroaring,0.0010917186737060547,2626515,0.1,26265150,5859084,0.1,58590840
cyroaring,0.0011394023895263672,7847779,0.1,78477790,953370,0.1,9533700
pyroaring,0.0012960433959960938,7847779,0.1,78477790,953370,0.1,9533700
sortedset,6.475920915603638,7847779,0.1,78477790,953370,0.1,9533700
set,0.22615361213684082,7847779,0.1,78477790,953370,0.1,9533700
sortedset,11.409798383712769,5661716,0.01,566171600,9444608,0.01,944460800
pyroaring,0.017749547958374023,5661716,0.01,566171600,9444608,0.01,944460800
set,0.6156551837921143,5661716,0.01,566171600,9444608,0.01,944460800
cyroaring,0.054795026779174805,5661716,0.01,566171600,9444608,0.01,944460800
set,0.48154687881469727,7861275,0.04,196531875,4057156,0.04,101428900
pyroaring,0.008019208908081055,7861275,0.04,196531875,4057156,0.04,101428900
sortedset,8.663903951644897,7861275,0.04,196531875,4057156,0.04,101428900
cyroaring,0.046122074127197266,7861275,0.04,196531875,4057156,0.04,101428900
pyroaring,4.1961669921875e-05,4414032,0.999,4418450,1817231,0.999,1819050
cyroaring,3.719329833984375e-05,4414032,0.999,4418450,1817231,0.999,1819050
set,0.07262420654296875,4414032,0.999,4418450,1817231,0.999,1819050
sortedset,0.7830889225006104,4414032,0.999,4418450,1817231,0.999,1819050
pyroaring,0.0002486705780029297,8022854,0.5,16045708,1604943,0.5,3209886
sortedset,2.046412229537964,8022854,0.5,16045708,1604943,0.5,3209886
cyroaring,0.00023984909057617188,8022854,0.5,16045708,1604943,0.5,3209886
set,0.1418156623840332,8022854,0.5,16045708,1604943,0.5,3209886
pyroaring,0.002216815948486328,7609815,0.1,76098150,9962078,0.1,99620780
sortedset,10.645230770111084,7609815,0.1,76098150,9962078,0.1,99620780
set,0.7521166801452637,7609815,0.1,76098150,9962078,0.1,99620780
cyroaring,0.0025534629821777344,7609815,0.1,76098150,9962078,0.1,99620780
cyroaring,2.5033950805664062e-05,3843186,0.999,3847033,2546561,0.999,2549110
set,0.09908771514892578,3843186,0.999,3847033,2546561,0.999,2549110
sortedset,0.3785700798034668,3843186,0.999,3847033,2546561,0.999,2549110
pyroaring,4.9114227294921875e-05,3843186,0.999,3847033,2546561,0.999,2549110
cyroaring,0.03432059288024902,6157710,0.01,615771000,3458093,0.01,345809300
sortedset,7.155406713485718,6157710,0.01,615771000,3458093,0.01,345809300
set,0.3019428253173828,6157710,0.01,615771000,3458093,0.01,345809300
pyroaring,0.00978231430053711,6157710,0.01,615771000,3458093,0.01,345809300
pyroaring,0.00022530555725097656,6744930,0.5,13489860,1182404,0.5,2364808
set,0.1194303035736084,6744930,0.5,13489860,1182404,0.5,2364808
sortedset,1.6542854309082031,6744930,0.5,13489860,1182404,0.5,2364808
cyroaring,0.00021696090698242188,6744930,0.5,13489860,1182404,0.5,2364808
cyroaring,5.650520324707031e-05,447962,0.5,895924,2121099,0.5,4242198
set,0.06188011169433594,447962,0.5,895924,2121099,0.5,4242198
pyroaring,6.341934204101562e-05,447962,0.5,895924,2121099,0.5,4242198
sortedset,0.49951958656311035,447962,0.5,895924,2121099,0.5,4242198
set,0.6167371273040771,9388846,0.1,93888460,7296985,0.1,72969850
pyroaring,0.0020804405212402344,9388846,0.1,93888460,7296985,0.1,72969850
cyroaring,0.0019271373748779297,9388846,0.1,93888460,7296985,0.1,72969850
sortedset,10.464919567108154,9388846,0.1,93888460,7296985,0.1,72969850
cyroaring,2.47955322265625e-05,4176393,0.999,4180573,1933612,0.999,1935547
sortedset,0.5352790355682373,4176393,0.999,4180573,1933612,0.999,1935547
set,0.09184789657592773,4176393,0.999,4180573,1933612,0.999,1935547
pyroaring,4.1961669921875e-05,4176393,0.999,4180573,1933612,0.999,1935547
set,0.520880937576294,3492059,0.01,349205900,8935060,0.01,893506000
sortedset,9.646116018295288,3492059,0.01,349205900,8935060,0.01,893506000
cyroaring,0.03667497634887695,3492059,0.01,349205900,8935060,0.01,893506000
pyroaring,0.010873794555664062,3492059,0.01,349205900,8935060,0.01,893506000
set,0.22477436065673828,6432217,0.999,6438655,7679302,0.999,7686988
sortedset,1.0152769088745117,6432217,0.999,6438655,7679302,0.999,7686988
pyroaring,0.00010275840759277344,6432217,0.999,6438655,7679302,0.999,7686988
cyroaring,4.3392181396484375e-05,6432217,0.999,6438655,7679302,0.999,7686988
pyroaring,0.004503488540649414,1129621,0.01,112962100,5584780,0.01,558478000
cyroaring,0.011577844619750977,1129621,0.01,112962100,5584780,0.01,558478000
set,0.27037763595581055,1129621,0.01,112962100,5584780,0.01,558478000
sortedset,5.08161187171936,1129621,0.01,112962100,5584780,0.01,558478000
set,0.1482694149017334,3433997,0.1,34339970,1191226,0.1,11912260
cyroaring,0.0005223751068115234,3433997,0.1,34339970,1191226,0.1,11912260
sortedset,4.028081178665161,3433997,0.1,34339970,1191226,0.1,11912260
pyroaring,0.000537872314453125,3433997,0.1,34339970,1191226,0.1,11912260
pyroaring,7.176399230957031e-05,9178953,0.999,9188141,3902092,0.999,3905997
set,0.150162935256958,9178953,0.999,9188141,3902092,0.999,3905997
cyroaring,3.7670135498046875e-05,9178953,0.999,9188141,3902092,0.999,3905997
sortedset,1.1903743743896484,9178953,0.999,9188141,3902092,0.999,3905997
pyroaring,0.00012230873107910156,3373094,0.5,6746188,3067102,0.5,6134204
set,0.1903548240661621,3373094,0.5,6746188,3067102,0.5,6134204
sortedset,1.2548086643218994,3373094,0.5,6746188,3067102,0.5,6134204
cyroaring,0.00012969970703125,3373094,0.5,6746188,3067102,0.5,6134204
pyroaring,9.107589721679688e-05,1076218,0.5,2152436,3210915,0.5,6421830
set,0.11521553993225098,1076218,0.5,2152436,3210915,0.5,6421830
sortedset,0.58315110206604,1076218,0.5,2152436,3210915,0.5,6421830
cyroaring,8.702278137207031e-05,1076218,0.5,2152436,3210915,0.5,6421830
sortedset,3.6748368740081787,1364065,0.1,13640650,5641329,0.1,56413290
set,0.25571608543395996,1364065,0.1,13640650,5641329,0.1,56413290
cyroaring,0.0008616447448730469,1364065,0.1,13640650,5641329,0.1,56413290
pyroaring,0.0009222030639648438,1364065,0.1,13640650,5641329,0.1,56413290
set,0.12651777267456055,1620304,0.999,1621925,8463761,0.999,8472233
sortedset,1.0523035526275635,1620304,0.999,1621925,8463761,0.999,8472233
pyroaring,4.4345855712890625e-05,1620304,0.999,1621925,8463761,0.999,8472233
cyroaring,2.3603439331054688e-05,1620304,0.999,1621925,8463761,0.999,8472233
cyroaring,0.06008005142211914,8703856,0.04,217596400,5002321,0.04,125058025
sortedset,12.01175594329834,8703856,0.04,217596400,5002321,0.04,125058025
pyroaring,0.010155916213989258,8703856,0.04,217596400,5002321,0.04,125058025
set,0.4383375644683838,8703856,0.04,217596400,5002321,0.04,125058025
pyroaring,0.0007305145263671875,276306,0.01,27630600,800310,0.01,80031000
cyroaring,0.0025467872619628906,276306,0.01,27630600,800310,0.01,80031000
sortedset,0.8082199096679688,276306,0.01,27630600,800310,0.01,80031000
set,0.04997992515563965,276306,0.01,27630600,800310,0.01,80031000
pyroaring,4.673004150390625e-05,2021808,0.999,2023831,8247994,0.999,8256250
sortedset,0.9438855648040771,2021808,0.999,2023831,8247994,0.999,8256250
set,0.13022541999816895,2021808,0.999,2023831,8247994,0.999,8256250
cyroaring,2.4080276489257812e-05,2021808,0.999,2023831,8247994,0.999,8256250
cyroaring,0.009330511093139648,998970,0.01,99897000,2974842,0.01,297484200
sortedset,3.1288387775421143,998970,0.01,99897000,2974842,0.01,297484200
set,0.1624431610107422,998970,0.01,99897000,2974842,0.01,297484200
pyroaring,0.0029342174530029297,998970,0.01,99897000,2974842,0.01,297484200
set,0.4778897762298584,3392923,0.04,84823075,7451441,0.04,186286025
cyroaring,0.04125690460205078,3392923,0.04,84823075,7451441,0.04,186286025
pyroaring,0.006892681121826172,3392923,0.04,84823075,7451441,0.04,186286025
sortedset,7.241709470748901,3392923,0.04,84823075,7451441,0.04,186286025
cyroaring,0.0743703842163086,6179318,0.04,154482950,8527303,0.04,213182575
pyroaring,0.011256217956542969,6179318,0.04,154482950,8527303,0.04,213182575
set,0.6220071315765381,6179318,0.04,154482950,8527303,0.04,213182575
sortedset,10.11303162574768,6179318,0.04,154482950,8527303,0.04,213182575
set,0.17579174041748047,5755265,0.1,57552650,1261245,0.1,12612450
pyroaring,0.0009369850158691406,5755265,0.1,57552650,1261245,0.1,12612450
cyroaring,0.0008544921875,5755265,0.1,57552650,1261245,0.1,12612450
sortedset,4.967309236526489,5755265,0.1,57552650,1261245,0.1,12612450
cyroaring,0.0022706985473632812,5632113,0.1,56321130,6646125,0.1,66461250
sortedset,4.744312047958374,5632113,0.1,56321130,6646125,0.1,66461250
pyroaring,0.0014679431915283203,5632113,0.1,56321130,6646125,0.1,66461250
set,0.4630758762359619,5632113,0.1,56321130,6646125,0.1,66461250
cyroaring,0.0006074905395507812,823235,0.1,8232350,4732699,0.1,47326990
pyroaring,0.0006892681121826172,823235,0.1,8232350,4732699,0.1,47326990
set,0.2250823974609375,823235,0.1,8232350,4732699,0.1,47326990
sortedset,3.2556521892547607,823235,0.1,8232350,4732699,0.1,47326990
pyroaring,0.005087852478027344,841336,0.04,21033400,8604994,0.04,215124850
set,0.39998888969421387,841336,0.04,21033400,8604994,0.04,215124850
sortedset,6.554393529891968,841336,0.04,21033400,8604994,0.04,215124850
cyroaring,0.014104843139648438,841336,0.04,21033400,8604994,0.04,215124850
set,0.5327658653259277,5016408,0.01,501640800,6661069,0.01,666106900
pyroaring,0.012282609939575195,5016408,0.01,501640800,6661069,0.01,666106900
sortedset,8.954352855682373,5016408,0.01,501640800,6661069,0.01,666106900
cyroaring,0.0487213134765625,5016408,0.01,501640800,6661069,0.01,666106900
set,0.5169341564178467,8207610,0.04,205190250,4892352,0.04,122308800
pyroaring,0.009655952453613281,8207610,0.04,205190250,4892352,0.04,122308800
sortedset,8.647011995315552,8207610,0.04,205190250,4892352,0.04,122308800
cyroaring,0.059684038162231445,8207610,0.04,205190250,4892352,0.04,122308800
sortedset,9.293457746505737,5447312,0.01,544731200,6237455,0.01,623745500
pyroaring,0.012956619262695312,5447312,0.01,544731200,6237455,0.01,623745500
set,0.5056343078613281,5447312,0.01,544731200,6237455,0.01,623745500
cyroaring,0.049994468688964844,5447312,0.01,544731200,6237455,0.01,623745500
set,0.6377344131469727,5614354,0.01,561435400,9648373,0.01,964837300
cyroaring,0.05430889129638672,5614354,0.01,561435400,9648373,0.01,964837300
pyroaring,0.015424251556396484,5614354,0.01,561435400,9648373,0.01,964837300
sortedset,11.295334339141846,5614354,0.01,561435400,9648373,0.01,964837300
sortedset,1.4726550579071045,6266367,0.5,12532734,446490,0.5,892980
cyroaring,0.00018310546875,6266367,0.5,12532734,446490,0.5,892980
set,0.09462666511535645,6266367,0.5,12532734,446490,0.5,892980
pyroaring,0.0002143383026123047,6266367,0.5,12532734,446490,0.5,892980
cyroaring,0.0043468475341796875,3908414,0.04,97710350,322384,0.04,8059600
sortedset,3.173790216445923,3908414,0.04,97710350,322384,0.04,8059600
set,0.10029816627502441,3908414,0.04,97710350,322384,0.04,8059600
pyroaring,0.0013713836669921875,3908414,0.04,97710350,322384,0.04,8059600
cyroaring,0.00025153160095214844,7700450,0.5,15400900,3656640,0.5,7313280
sortedset,2.3804986476898193,7700450,0.5,15400900,3656640,0.5,7313280
pyroaring,0.00024890899658203125,7700450,0.5,15400900,3656640,0.5,7313280
set,0.32415318489074707,7700450,0.5,15400900,3656640,0.5,7313280
cyroaring,1.811981201171875e-05,718378,0.999,719097,7843791,0.999,7851642
set,0.10367584228515625,718378,0.999,719097,7843791,0.999,7851642
sortedset,0.8768892288208008,718378,0.999,719097,7843791,0.999,7851642
pyroaring,3.0994415283203125e-05,718378,0.999,719097,7843791,0.999,7851642
cyroaring,0.03153204917907715,2439866,0.04,60996650,7953302,0.04,198832550
set,0.4684591293334961,2439866,0.04,60996650,7953302,0.04,198832550
pyroaring,0.005587100982666016,2439866,0.04,60996650,7953302,0.04,198832550
sortedset,7.118488311767578,2439866,0.04,60996650,7953302,0.04,198832550
pyroaring,4.673004150390625e-05,8742386,0.999,8751137,1914527,0.999,1916443
sortedset,1.0750908851623535,8742386,0.999,8751137,1914527,0.999,1916443
set,0.11458444595336914,8742386,0.999,8751137,1914527,0.999,1916443
cyroaring,3.123283386230469e-05,8742386,0.999,8751137,1914527,0.999,1916443
pyroaring,0.0060727596282958984,3188393,0.04,79709825,5626153,0.04,140653825
sortedset,5.999625205993652,3188393,0.04,79709825,5626153,0.04,140653825
cyroaring,0.03904390335083008,3188393,0.04,79709825,5626153,0.04,140653825
set,0.39371395111083984,3188393,0.04,79709825,5626153,0.04,140653825
cyroaring,0.03166532516479492,7021557,0.04,175538925,2548346,0.04,63708650
pyroaring,0.00556492805480957,7021557,0.04,175538925,2548346,0.04,63708650
sortedset,6.576797008514404,7021557,0.04,175538925,2548346,0.04,63708650
set,0.2787501811981201,7021557,0.04,175538925,2548346,0.04,63708650
set,0.10380172729492188,6986000,0.5,13972000,573004,0.5,1146008
pyroaring,0.00022792816162109375,6986000,0.5,13972000,573004,0.5,1146008
cyroaring,0.00020575523376464844,6986000,0.5,13972000,573004,0.5,1146008
sortedset,1.614410161972046,6986000,0.5,13972000,573004,0.5,1146008
pyroaring,0.0026526451110839844,1059954,0.04,26498850,4653365,0.04,116334125
set,0.2388770580291748,1059954,0.04,26498850,4653365,0.04,116334125
cyroaring,0.01262211799621582,1059954,0.04,26498850,4653365,0.04,116334125
sortedset,4.419637441635132,1059954,0.04,26498850,4653365,0.04,116334125
set,0.3746781349182129,6710407,0.5,13420814,5936043,0.5,11872086
cyroaring,0.0002505779266357422,6710407,0.5,13420814,5936043,0.5,11872086
sortedset,2.5198652744293213,6710407,0.5,13420814,5936043,0.5,11872086
pyroaring,0.00022864341735839844,6710407,0.5,13420814,5936043,0.5,11872086
pyroaring,8.249282836914062e-05,5789250,0.999,5795045,5056965,0.999,5062027
sortedset,0.657381534576416,5789250,0.999,5795045,5056965,0.999,5062027
set,0.13813090324401855,5789250,0.999,5795045,5056965,0.999,5062027
cyroaring,3.5762786865234375e-05,5789250,0.999,5795045,5056965,0.999,5062027
cyroaring,4.839897155761719e-05,7721173,0.999,7728901,9728493,0.999,9738231
sortedset,2.028852701187134,7721173,0.999,7728901,9728493,0.999,9738231
pyroaring,0.00012350082397460938,7721173,0.999,7728901,9728493,0.999,9738231
set,0.2906196117401123,7721173,0.999,7728901,9728493,0.999,9738231
cyroaring,0.04333066940307617,3754346,0.04,93858650,4922530,0.04,123063250
pyroaring,0.006693363189697266,3754346,0.04,93858650,4922530,0.04,123063250
set,0.36943888664245605,3754346,0.04,93858650,4922530,0.04,123063250
sortedset,5.92924427986145,3754346,0.04,93858650,4922530,0.04,123063250
sortedset,2.07405948638916,595088,0.5,1190176,9473199,0.5,18946398
set,0.19446039199829102,595088,0.5,1190176,9473199,0.5,18946398
pyroaring,0.0002193450927734375,595088,0.5,1190176,9473199,0.5,18946398
cyroaring,0.00020766258239746094,595088,0.5,1190176,9473199,0.5,18946398
pyroaring,6.961822509765625e-05,4674535,0.999,4679214,4072491,0.999,4076567
cyroaring,2.956390380859375e-05,4674535,0.999,4679214,4072491,0.999,4076567
sortedset,0.5134446620941162,4674535,0.999,4679214,4072491,0.999,4076567
set,0.11203289031982422,4674535,0.999,4679214,4072491,0.999,4076567
pyroaring,0.0017910003662109375,8506318,0.1,85063180,5508941,0.1,55089410
set,0.48867177963256836,8506318,0.1,85063180,5508941,0.1,55089410
sortedset,9.157673597335815,8506318,0.1,85063180,5508941,0.1,55089410
cyroaring,0.003276348114013672,8506318,0.1,85063180,5508941,0.1,55089410
set,0.5448639392852783,3499326,0.1,34993260,9423658,0.1,94236580
pyroaring,0.0017969608306884766,3499326,0.1,34993260,9423658,0.1,94236580
cyroaring,0.0015993118286132812,3499326,0.1,34993260,9423658,0.1,94236580
sortedset,8.529059648513794,3499326,0.1,34993260,9423658,0.1,94236580
cyroaring,0.00017571449279785156,1150739,0.5,2301478,6609152,0.5,13218304
pyroaring,0.00016355514526367188,1150739,0.5,2301478,6609152,0.5,13218304
sortedset,1.1264519691467285,1150739,0.5,2301478,6609152,0.5,13218304
set,0.16595816612243652,1150739,0.5,2301478,6609152,0.5,13218304
set,0.051436662673950195,981372,0.5,1962744,842284,0.5,1684568
sortedset,0.2480754852294922,981372,0.5,1962744,842284,0.5,1684568
cyroaring,4.2438507080078125e-05,981372,0.5,1962744,842284,0.5,1684568
pyroaring,4.267692565917969e-05,981372,0.5,1962744,842284,0.5,1684568
set,0.5157761573791504,8364051,0.1,83640510,4313712,0.1,43137120
cyroaring,0.001455068588256836,8364051,0.1,83640510,4313712,0.1,43137120
sortedset,8.559215068817139,8364051,0.1,83640510,4313712,0.1,43137120
pyroaring,0.0016069412231445312,8364051,0.1,83640510,4313712,0.1,43137120
pyroaring,0.0016672611236572266,2311306,0.1,23113060,9279460,0.1,92794600
set,0.5018932819366455,2311306,0.1,23113060,9279460,0.1,92794600
cyroaring,0.0014801025390625,2311306,0.1,23113060,9279460,0.1,92794600
sortedset,7.704434156417847,2311306,0.1,23113060,9279460,0.1,92794600
set,0.37480854988098145,774238,0.1,7742380,7851371,0.1,78513710
sortedset,7.1749749183654785,774238,0.1,7742380,7851371,0.1,78513710
pyroaring,0.0012786388397216797,774238,0.1,7742380,7851371,0.1,78513710
cyroaring,0.0011246204376220703,774238,0.1,7742380,7851371,0.1,78513710
set,0.36994338035583496,2545515,0.01,254551500,5608594,0.01,560859400
pyroaring,0.00720524787902832,2545515,0.01,254551500,5608594,0.01,560859400
sortedset,6.060763835906982,2545515,0.01,254551500,5608594,0.01,560859400
cyroaring,0.025324344635009766,2545515,0.01,254551500,5608594,0.01,560859400
set,0.11327624320983887,963506,0.01,96350600,1775862,0.01,177586200
pyroaring,0.0022993087768554688,963506,0.01,96350600,1775862,0.01,177586200
sortedset,2.0498337745666504,963506,0.01,96350600,1775862,0.01,177586200
cyroaring,0.008611917495727539,963506,0.01,96350600,1775862,0.01,177586200
sortedset,8.911214113235474,5583391,0.04,139584775,7055849,0.04,176396225
pyroaring,0.009914636611938477,5583391,0.04,139584775,7055849,0.04,176396225
set,0.5459918975830078,5583391,0.04,139584775,7055849,0.04,176396225
cyroaring,0.0627143383026123,5583391,0.04,139584775,7055849,0.04,176396225
sortedset,7.772586345672607,7588618,0.01,758861800,3097709,0.01,309770900
cyroaring,0.02972412109375,7588618,0.01,758861800,3097709,0.01,309770900
set,0.32230520248413086,7588618,0.01,758861800,3097709,0.01,309770900
pyroaring,0.009261608123779297,7588618,0.01,758861800,3097709,0.01,309770900
sortedset,11.078020811080933,5640647,0.04,141016175,6923347,0.04,173083675
set,0.5450670719146729,5640647,0.04,141016175,6923347,0.04,173083675
pyroaring,0.00994420051574707,5640647,0.04,141016175,6923347,0.04,173083675
cyroaring,0.06322860717773438,5640647,0.04,141016175,6923347,0.04,173083675
set,0.17799139022827148,1270423,0.5,2540846,6582498,0.5,13164996
pyroaring,0.00016570091247558594,1270423,0.5,2540846,6582498,0.5,13164996
cyroaring,0.00015425682067871094,1270423,0.5,2540846,6582498,0.5,13164996
sortedset,1.5748863220214844,1270423,0.5,2540846,6582498,0.5,13164996
cyroaring,0.0008382797241210938,766782,0.1,7667820,5859472,0.1,58594720
sortedset,3.0206680297851562,766782,0.1,7667820,5859472,0.1,58594720
pyroaring,0.0009114742279052734,766782,0.1,7667820,5859472,0.1,58594720
set,0.22941875457763672,766782,0.1,7667820,5859472,0.1,58594720
sortedset,5.477624177932739,4024184,0.1,40241840,6067363,0.1,60673630
cyroaring,0.0022623538970947266,4024184,0.1,40241840,6067363,0.1,60673630
set,0.39008402824401855,4024184,0.1,40241840,6067363,0.1,60673630
pyroaring,0.0012798309326171875,4024184,0.1,40241840,6067363,0.1,60673630
pyroaring,0.010145425796508789,5539586,0.04,138489650,7993428,0.04,199835700
cyroaring,0.06243324279785156,5539586,0.04,138489650,7993428,0.04,199835700
sortedset,9.5684974193573,5539586,0.04,138489650,7993428,0.04,199835700
set,0.5727083683013916,5539586,0.04,138489650,7993428,0.04,199835700
set,0.21384072303771973,7162844,0.999,7170014,5799601,0.999,5805406
sortedset,1.6741187572479248,7162844,0.999,7170014,5799601,0.999,5805406
cyroaring,4.100799560546875e-05,7162844,0.999,7170014,5799601,0.999,5805406
pyroaring,9.751319885253906e-05,7162844,0.999,7170014,5799601,0.999,5805406
pyroaring,0.0033898353576660156,1828200,0.04,45705000,3049820,0.04,76245500
sortedset,2.9897806644439697,1828200,0.04,45705000,3049820,0.04,76245500
cyroaring,0.02068638801574707,1828200,0.04,45705000,3049820,0.04,76245500
set,0.20774579048156738,1828200,0.04,45705000,3049820,0.04,76245500
pyroaring,0.0015869140625,1432916,0.1,14329160,9247510,0.1,92475100
set,0.4463160037994385,1432916,0.1,14329160,9247510,0.1,92475100
sortedset,6.767328262329102,1432916,0.1,14329160,9247510,0.1,92475100
cyroaring,0.003197193145751953,1432916,0.1,14329160,9247510,0.1,92475100
sortedset,0.8335785865783691,2641730,0.999,2644374,5496823,0.999,5502325
set,0.1072530746459961,2641730,0.999,2644374,5496823,0.999,5502325
pyroaring,5.221366882324219e-05,2641730,0.999,2644374,5496823,0.999,5502325
cyroaring,2.2172927856445312e-05,2641730,0.999,2644374,5496823,0.999,5502325
pyroaring,0.012017011642456055,4823995,0.01,482399500,7082339,0.01,708233900
sortedset,8.181921482086182,4823995,0.01,482399500,7082339,0.01,708233900
cyroaring,0.04735088348388672,4823995,0.01,482399500,7082339,0.01,708233900
set,0.5200395584106445,4823995,0.01,482399500,7082339,0.01,708233900
pyroaring,0.00023889541625976562,5199316,0.5,10398632,7556350,0.5,15112700
set,0.3569979667663574,5199316,0.5,10398632,7556350,0.5,15112700
cyroaring,0.0002472400665283203,5199316,0.5,10398632,7556350,0.5,15112700
sortedset,2.3947274684906006,5199316,0.5,10398632,7556350,0.5,15112700
cyroaring,0.01778888702392578,2011104,0.01,201110400,2929944,0.01,292994400
pyroaring,0.004800319671630859,2011104,0.01,201110400,2929944,0.01,292994400
set,0.21350955963134766,2011104,0.01,201110400,2929944,0.01,292994400
sortedset,3.731114149093628,2011104,0.01,201110400,2929944,0.01,292994400
cyroaring,0.0009012222290039062,5688052,0.1,56880520,2155726,0.1,21557260
sortedset,3.0848796367645264,5688052,0.1,56880520,2155726,0.1,21557260
pyroaring,0.0010039806365966797,5688052,0.1,56880520,2155726,0.1,21557260
set,0.21712994575500488,5688052,0.1,56880520,2155726,0.1,21557260
pyroaring,0.00010085105895996094,9092336,0.999,9101437,6183693,0.999,6189882
sortedset,1.216547966003418,9092336,0.999,9101437,6183693,0.999,6189882
set,0.19223785400390625,9092336,0.999,9101437,6183693,0.999,6189882
cyroaring,4.482269287109375e-05,9092336,0.999,9101437,6183693,0.999,6189882
cyroaring,2.47955322265625e-05,2963862,0.999,2966828,2295119,0.999,2297416
set,0.0655517578125,2963862,0.999,2966828,2295119,0.999,2297416
sortedset,0.3255903720855713,2963862,0.999,2966828,2295119,0.999,2297416
pyroaring,4.649162292480469e-05,2963862,0.999,2966828,2295119,0.999,2297416
set,0.4483938217163086,1684844,0.1,16848440,8722543,0.1,87225430
cyroaring,0.0013382434844970703,1684844,0.1,16848440,8722543,0.1,87225430
sortedset,6.875967264175415,1684844,0.1,16848440,8722543,0.1,87225430
pyroaring,0.0031676292419433594,1684844,0.1,16848440,8722543,0.1,87225430
sortedset,7.983659505844116,6856699,0.1,68566990,2903211,0.1,29032110
pyroaring,0.0012633800506591797,6856699,0.1,68566990,2903211,0.1,29032110
cyroaring,0.0011484622955322266,6856699,0.1,68566990,2903211,0.1,29032110
set,0.3138558864593506,6856699,0.1,68566990,2903211,0.1,29032110
set,0.1050872802734375,1511855,0.5,3023710,2532769,0.5,5065538
cyroaring,8.392333984375e-05,1511855,0.5,3023710,2532769,0.5,5065538
sortedset,0.9582264423370361,1511855,0.5,3023710,2532769,0.5,5065538
pyroaring,8.177757263183594e-05,1511855,0.5,3023710,2532769,0.5,5065538
sortedset,6.886149168014526,5175292,0.04,129382300,5267370,0.04,131684250
set,0.36127400398254395,5175292,0.04,129382300,5267370,0.04,131684250
pyroaring,0.008883953094482422,5175292,0.04,129382300,5267370,0.04,131684250
cyroaring,0.05776524543762207,5175292,0.04,129382300,5267370,0.04,131684250
sortedset,7.035396337509155,4761602,0.01,476160200,4536502,0.01,453650200
set,0.3175313472747803,4761602,0.01,476160200,4536502,0.01,453650200
pyroaring,0.01074981689453125,4761602,0.01,476160200,4536502,0.01,453650200
cyroaring,0.0424351692199707,4761602,0.01,476160200,4536502,0.01,453650200
cyroaring,0.0505826473236084,5721857,0.01,572185700,7401744,0.01,740174400
set,0.5649421215057373,5721857,0.01,572185700,7401744,0.01,740174400
sortedset,9.748786211013794,5721857,0.01,572185700,7401744,0.01,740174400
pyroaring,0.014196157455444336,5721857,0.01,572185700,7401744,0.01,740174400
set,0.15346121788024902,1411999,0.01,141199900,2280250,0.01,228025000
cyroaring,0.012577295303344727,1411999,0.01,141199900,2280250,0.01,228025000
pyroaring,0.0034034252166748047,1411999,0.01,141199900,2280250,0.01,228025000
sortedset,2.2262935638427734,1411999,0.01,141199900,2280250,0.01,228025000
cyroaring,0.0745093822479248,9720754,0.01,972075400,7720496,0.01,772049600
sortedset,13.168364524841309,9720754,0.01,972075400,7720496,0.01,772049600
set,0.5920825004577637,9720754,0.01,972075400,7720496,0.01,772049600
pyroaring,0.019860267639160156,9720754,0.01,972075400,7720496,0.01,772049600
pyroaring,0.0050966739654541016,2045126,0.01,204512600,3222980,0.01,322298000
set,0.22319674491882324,2045126,0.01,204512600,3222980,0.01,322298000
sortedset,3.162655830383301,2045126,0.01,204512600,3222980,0.01,322298000
cyroaring,0.02013373374938965,2045126,0.01,204512600,3222980,0.01,322298000
pyroaring,5.412101745605469e-05,4336824,0.999,4341165,2924664,0.999,2927591
cyroaring,2.6464462280273438e-05,4336824,0.999,4341165,2924664,0.999,2927591
set,0.09339451789855957,4336824,0.999,4341165,2924664,0.999,2927591
sortedset,0.6364006996154785,4336824,0.999,4341165,2924664,0.999,2927591
pyroaring,8.177757263183594e-05,2173036,0.5,4346072,477121,0.5,954242
cyroaring,7.367134094238281e-05,2173036,0.5,4346072,477121,0.5,954242
set,0.04655766487121582,2173036,0.5,4346072,477121,0.5,954242
sortedset,0.40286731719970703,2173036,0.5,4346072,477121,0.5,954242
cyroaring,0.0008211135864257812,5818855,0.1,58188550,410158,0.1,4101580
