class,time,size1,density1,universe1,size2,density2,universe2
cyroaring,0.0006241798400878906,1689805,0.5,3379610,6943022,0.5,13886044
pyroaring,0.0002758502960205078,1689805,0.5,3379610,6943022,0.5,13886044
set,0.2584044933319092,1689805,0.5,3379610,6943022,0.5,13886044
set,0.8487849235534668,6362850,0.04,159071250,8727240,0.04,218181000
cyroaring,0.0787038803100586,6362850,0.04,159071250,8727240,0.04,218181000
pyroaring,0.018152475357055664,6362850,0.04,159071250,8727240,0.04,218181000
pyroaring,9.5367431640625e-05,5067489,0.999,5072561,8598652,0.999,8607259
set,0.2719714641571045,5067489,0.999,5072561,8598652,0.999,8607259
cyroaring,6.651878356933594e-05,5067489,0.999,5072561,8598652,0.999,8607259
cyroaring,0.012703895568847656,874637,0.04,21865925,8718042,0.04,217951050
pyroaring,0.004679203033447266,874637,0.04,21865925,8718042,0.04,217951050
set,0.5555160045623779,874637,0.04,21865925,8718042,0.04,217951050
set,0.3493053913116455,4166882,0.1,41668820,2544191,0.1,25441910
pyroaring,0.0012176036834716797,4166882,0.1,41668820,2544191,0.1,25441910
cyroaring,0.00115966796875,4166882,0.1,41668820,2544191,0.1,25441910
cyroaring,0.002504110336303711,9269638,0.1,92696380,5284374,0.1,52843740
set,0.7066667079925537,9269638,0.1,92696380,5284374,0.1,52843740
pyroaring,0.0026769638061523438,9269638,0.1,92696380,5284374,0.1,52843740
pyroaring,0.002558469772338867,9011755,0.1,90117550,5176960,0.1,51769600
cyroaring,0.002496480941772461,9011755,0.1,90117550,5176960,0.1,51769600
set,0.6808815002441406,9011755,0.1,90117550,5176960,0.1,51769600
set,0.2744913101196289,4449683,0.1,44496830,1937195,0.1,19371950
pyroaring,0.0011565685272216797,4449683,0.1,44496830,1937195,0.1,19371950
cyroaring,0.0011053085327148438,4449683,0.1,44496830,1937195,0.1,19371950
pyroaring,0.00042557716369628906,7960925,0.5,15921850,5990306,0.5,11980612
set,0.4915313720703125,7960925,0.5,15921850,5990306,0.5,11980612
cyroaring,0.00043773651123046875,7960925,0.5,15921850,5990306,0.5,11980612
cyroaring,0.03877711296081543,3711632,0.01,371163200,7802638,0.01,780263800
set,0.6377475261688232,3711632,0.01,371163200,7802638,0.01,780263800
pyroaring,0.013044595718383789,3711632,0.01,371163200,7802638,0.01,780263800
set,0.34086108207702637,3490541,0.1,34905410,2839343,0.1,28393430
pyroaring,0.001081228256225586,3490541,0.1,34905410,2839343,0.1,28393430
cyroaring,0.0010449886322021484,3490541,0.1,34905410,2839343,0.1,28393430
pyroaring,0.0004684925079345703,8968029,0.5,17936058,5751394,0.5,11502788
cyroaring,0.00046753883361816406,8968029,0.5,17936058,5751394,0.5,11502788
set,0.3984193801879883,8968029,0.5,17936058,5751394,0.5,11502788
cyroaring,0.009803533554077148,662620,0.01,66262000,8067912,0.01,806791200
pyroaring,0.006713390350341797,662620,0.01,66262000,8067912,0.01,806791200
set,0.525177001953125,662620,0.01,66262000,8067912,0.01,806791200
cyroaring,2.09808349609375e-05,1878842,0.999,1880722,814609,0.999,815424
set,0.04031014442443848,1878842,0.999,1880722,814609,0.999,815424
pyroaring,3.0994415283203125e-05,1878842,0.999,1880722,814609,0.999,815424
cyroaring,0.023583412170410156,9481727,0.01,948172700,2245093,0.01,224509300
set,0.476346492767334,9481727,0.01,948172700,2245093,0.01,224509300
pyroaring,0.011451244354248047,9481727,0.01,948172700,2245093,0.01,224509300
pyroaring,3.743171691894531e-05,969185,0.999,970155,5615575,0.999,5621196
cyroaring,2.7894973754882812e-05,969185,0.999,970155,5615575,0.999,5621196
set,0.10884833335876465,969185,0.999,970155,5615575,0.999,5621196
pyroaring,0.0002586841583251953,2475605,0.5,4951210,6008027,0.5,12016054
cyroaring,0.0002846717834472656,2475605,0.5,4951210,6008027,0.5,12016054
set,0.292510986328125,2475605,0.5,4951210,6008027,0.5,12016054
set,0.27606892585754395,4658893,0.01,465889300,2207027,0.01,220702700
cyroaring,0.020897388458251953,4658893,0.01,465889300,2207027,0.01,220702700
pyroaring,0.00807499885559082,4658893,0.01,465889300,2207027,0.01,220702700
cyroaring,3.886222839355469e-05,2831299,0.999,2834133,9099918,0.999,9109027
pyroaring,7.104873657226562e-05,2831299,0.999,2834133,9099918,0.999,9109027
set,0.21040892601013184,2831299,0.999,2834133,9099918,0.999,9109027
cyroaring,3.4332275390625e-05,2863502,0.999,2866368,7033783,0.999,7040823
pyroaring,6.4849853515625e-05,2863502,0.999,2866368,7033783,0.999,7040823
set,0.20318913459777832,2863502,0.999,2866368,7033783,0.999,7040823
set,0.4103105068206787,9318447,0.04,232961175,1133391,0.04,28334775
pyroaring,0.005301237106323242,9318447,0.04,232961175,1133391,0.04,28334775
cyroaring,0.015419244766235352,9318447,0.04,232961175,1133391,0.04,28334775
cyroaring,0.0019414424896240234,7135789,0.1,71357890,4313418,0.1,43134180
set,0.6406309604644775,7135789,0.1,71357890,4313418,0.1,43134180
pyroaring,0.002071857452392578,7135789,0.1,71357890,4313418,0.1,43134180
set,0.3986396789550781,7493707,0.1,74937070,2574465,0.1,25744650
cyroaring,0.0017995834350585938,7493707,0.1,74937070,2574465,0.1,25744650
pyroaring,0.0019223690032958984,7493707,0.1,74937070,2574465,0.1,25744650
pyroaring,0.002290964126586914,1769397,0.1,17693970,9700147,0.1,97001470
set,0.6298947334289551,1769397,0.1,17693970,9700147,0.1,97001470
cyroaring,0.002162456512451172,1769397,0.1,17693970,9700147,0.1,97001470
cyroaring,0.061750173568725586,5199649,0.04,129991225,9324953,0.04,233123825
set,0.845811128616333,5199649,0.04,129991225,9324953,0.04,233123825
pyroaring,0.012079715728759766,5199649,0.04,129991225,9324953,0.04,233123825
cyroaring,0.013335704803466797,1365476,0.01,136547600,3604840,0.01,360484000
set,0.26711440086364746,1365476,0.01,136547600,3604840,0.01,360484000
pyroaring,0.005335092544555664,1365476,0.01,136547600,3604840,0.01,360484000
cyroaring,3.886222839355469e-05,5641274,0.999,5646920,3927175,0.999,3931106
set,0.1591329574584961,5641274,0.999,5646920,3927175,0.999,3931106
pyroaring,7.462501525878906e-05,5641274,0.999,5646920,3927175,0.999,3931106
cyroaring,0.00027108192443847656,486165,0.5,972330,7035290,0.5,14070580
pyroaring,0.00024700164794921875,486165,0.5,972330,7035290,0.5,14070580
set,0.17018413543701172,486165,0.5,972330,7035290,0.5,14070580
cyroaring,0.0019881725311279297,4393570,0.1,43935700,7264802,0.1,72648020
pyroaring,0.0020503997802734375,4393570,0.1,43935700,7264802,0.1,72648020
set,0.7344129085540771,4393570,0.1,43935700,7264802,0.1,72648020
cyroaring,0.0014224052429199219,2618006,0.1,26180060,5416325,0.1,54163250
pyroaring,0.0014486312866210938,2618006,0.1,26180060,5416325,0.1,54163250
set,0.43137526512145996,2618006,0.1,26180060,5416325,0.1,54163250
set,0.26232004165649414,1213908,0.5,2427816,8650741,0.5,17301482
cyroaring,0.0003483295440673828,1213908,0.5,2427816,8650741,0.5,17301482
pyroaring,0.0003151893615722656,1213908,0.5,2427816,8650741,0.5,17301482
pyroaring,0.00788259506225586,2974262,0.04,74356550,7530569,0.04,188264225
cyroaring,0.03589034080505371,2974262,0.04,74356550,7530569,0.04,188264225
set,0.615154504776001,2974262,0.04,74356550,7530569,0.04,188264225
cyroaring,2.5987625122070312e-05,1199862,0.999,1201063,4689393,0.999,4694087
set,0.10486245155334473,1199862,0.999,1201063,4689393,0.999,4694087
pyroaring,3.9577484130859375e-05,1199862,0.999,1201063,4689393,0.999,4694087
cyroaring,0.0004749298095703125,6386738,0.5,12773476,3087465,0.5,6174930
pyroaring,0.0003185272216796875,6386738,0.5,12773476,3087465,0.5,6174930
set,0.2326676845550537,6386738,0.5,12773476,3087465,0.5,6174930
pyroaring,0.006548404693603516,2251532,0.04,56288300,7418034,0.04,185450850
set,0.5757198333740234,2251532,0.04,56288300,7418034,0.04,185450850
cyroaring,0.027569293975830078,2251532,0.04,56288300,7418034,0.04,185450850
set,0.8925051689147949,9236196,0.04,230904900,8547448,0.04,213686200
pyroaring,0.018026351928710938,9236196,0.04,230904900,8547448,0.04,213686200
cyroaring,0.10034871101379395,9236196,0.04,230904900,8547448,0.04,213686200
pyroaring,3.266334533691406e-05,768505,0.999,769274,4933505,0.999,4938443
set,0.09235906600952148,768505,0.999,769274,4933505,0.999,4938443
cyroaring,2.5987625122070312e-05,768505,0.999,769274,4933505,0.999,4938443
cyroaring,0.0012598037719726562,101527,0.1,1015270,5741849,0.1,57418490
pyroaring,0.0011975765228271484,101527,0.1,1015270,5741849,0.1,57418490
set,0.24551057815551758,101527,0.1,1015270,5741849,0.1,57418490
pyroaring,0.002191305160522461,3016244,0.1,30162440,8336212,0.1,83362120
cyroaring,0.002043485641479492,3016244,0.1,30162440,8336212,0.1,83362120
set,0.6598751544952393,3016244,0.1,30162440,8336212,0.1,83362120
pyroaring,0.0025322437286376953,8455900,0.1,84559000,6843507,0.1,68435070
set,0.7824914455413818,8455900,0.1,84559000,6843507,0.1,68435070
cyroaring,0.0024716854095458984,8455900,0.1,84559000,6843507,0.1,68435070
cyroaring,0.0004391670227050781,1566446,0.1,15664460,1379336,0.1,13793360
set,0.14764952659606934,1566446,0.1,15664460,1379336,0.1,13793360
pyroaring,0.0004210472106933594,1566446,0.1,15664460,1379336,0.1,13793360
cyroaring,0.06193280220031738,8411787,0.01,841178700,6472619,0.01,647261900
pyroaring,0.020758867263793945,8411787,0.01,841178700,6472619,0.01,647261900
set,0.6789071559906006,8411787,0.01,841178700,6472619,0.01,647261900
cyroaring,3.838539123535156e-05,5005701,0.999,5010711,2913254,0.999,2916170
pyroaring,6.198883056640625e-05,5005701,0.999,5010711,2913254,0.999,2916170
set,0.13084101676940918,5005701,0.999,5010711,2913254,0.999,2916170
set,0.14148664474487305,5515733,0.5,11031466,1061559,0.5,2123118
cyroaring,0.00024390220642089844,5515733,0.5,11031466,1061559,0.5,2123118
pyroaring,0.0002541542053222656,5515733,0.5,11031466,1061559,0.5,2123118
pyroaring,0.00023937225341796875,3153456,0.5,6306912,5026563,0.5,10053126
cyroaring,0.00023484230041503906,3153456,0.5,6306912,5026563,0.5,10053126
set,0.25942301750183105,3153456,0.5,6306912,5026563,0.5,10053126
set,0.28789567947387695,6886729,0.999,6893622,5615500,0.999,5621121
cyroaring,6.270408630371094e-05,6886729,0.999,6893622,5615500,0.999,5621121
pyroaring,9.989738464355469e-05,6886729,0.999,6893622,5615500,0.999,5621121
cyroaring,5.459785461425781e-05,6296267,0.999,6302569,8489379,0.999,8497876
pyroaring,0.00011086463928222656,6296267,0.999,6302569,8489379,0.999,8497876
set,0.307086706161499,6296267,0.999,6302569,8489379,0.999,8497876
cyroaring,0.03211545944213867,2711210,0.04,67780250,5165061,0.04,129126525
set,0.4484376907348633,2711210,0.04,67780250,5165061,0.04,129126525
pyroaring,0.006311178207397461,2711210,0.04,67780250,5165061,0.04,129126525
cyroaring,5.030632019042969e-05,5578593,0.999,5584177,6179974,0.999,6186160
set,0.2767941951751709,5578593,0.999,5584177,6179974,0.999,6186160
pyroaring,9.632110595703125e-05,5578593,0.999,5584177,6179974,0.999,6186160
cyroaring,0.06114912033081055,6369367,0.01,636936700,8798538,0.01,879853800
pyroaring,0.019664764404296875,6369367,0.01,636936700,8798538,0.01,879853800
set,0.8279266357421875,6369367,0.01,636936700,8798538,0.01,879853800
cyroaring,0.0007307529449462891,51472,0.1,514720,3496314,0.1,34963140
set,0.18571257591247559,51472,0.1,514720,3496314,0.1,34963140
pyroaring,0.0007672309875488281,51472,0.1,514720,3496314,0.1,34963140
pyroaring,0.0005204677581787109,7165501,0.5,14331002,8914206,0.5,17828412
cyroaring,0.0005266666412353516,7165501,0.5,14331002,8914206,0.5,17828412
set,0.5316505432128906,7165501,0.5,14331002,8914206,0.5,17828412
cyroaring,4.792213439941406e-05,4513941,0.999,4518459,9883204,0.999,9893097
set,0.271648645401001,4513941,0.999,4518459,9883204,0.999,9893097
pyroaring,9.202957153320312e-05,4513941,0.999,4518459,9883204,0.999,9893097
pyroaring,0.00012087821960449219,6930077,0.999,6937014,9612963,0.999,9622585
cyroaring,5.91278076171875e-05,6930077,0.999,6937014,9612963,0.999,9622585
set,0.3296473026275635,6930077,0.999,6937014,9612963,0.999,9622585
cyroaring,5.7220458984375e-05,8006797,0.999,8014811,6169894,0.999,6176070
set,0.30886077880859375,8006797,0.999,8014811,6169894,0.999,6176070
pyroaring,0.00010728836059570312,8006797,0.999,8014811,6169894,0.999,6176070
pyroaring,0.0005295276641845703,2267959,0.1,22679590,376307,0.1,3763070
set,0.1007988452911377,2267959,0.1,22679590,376307,0.1,3763070
cyroaring,0.0004956722259521484,2267959,0.1,22679590,376307,0.1,3763070
set,0.9191696643829346,8629650,0.01,862965000,9995080,0.01,999508000
pyroaring,0.028887033462524414,8629650,0.01,862965000,9995080,0.01,999508000
cyroaring,0.08366560935974121,8629650,0.01,862965000,9995080,0.01,999508000
cyroaring,0.11134505271911621,9515140,0.04,237878500,9074493,0.04,226862325
set,0.935316801071167,9515140,0.04,237878500,9074493,0.04,226862325
pyroaring,0.018632888793945312,9515140,0.04,237878500,9074493,0.04,226862325
pyroaring,0.00038814544677734375,5887379,0.5,11774758,7235264,0.5,14470528
set,0.4606471061706543,5887379,0.5,11774758,7235264,0.5,14470528
cyroaring,0.00039577484130859375,5887379,0.5,11774758,7235264,0.5,14470528
set,0.3287012577056885,9575854,0.5,19151708,3904646,0.5,7809292
cyroaring,0.000453948974609375,9575854,0.5,19151708,3904646,0.5,7809292
pyroaring,0.00046539306640625,9575854,0.5,19151708,3904646,0.5,7809292
pyroaring,0.0104827880859375,2055986,0.01,205598600,8569034,0.01,856903400
cyroaring,0.021874427795410156,2055986,0.01,205598600,8569034,0.01,856903400
set,0.5985867977142334,2055986,0.01,205598600,8569034,0.01,856903400
pyroaring,0.0009031295776367188,125423,0.1,1254230,4038342,0.1,40383420
cyroaring,0.0008592605590820312,125423,0.1,1254230,4038342,0.1,40383420
set,0.21134686470031738,125423,0.1,1254230,4038342,0.1,40383420
set,0.7296924591064453,6286737,0.1,62867370,7060463,0.1,70604630
cyroaring,0.0021278858184814453,6286737,0.1,62867370,7060463,0.1,70604630
pyroaring,0.002173900604248047,6286737,0.1,62867370,7060463,0.1,70604630
cyroaring,3.504753112792969e-05,3051892,0.999,3054946,4314637,0.999,4318955
set,0.1524038314819336,3051892,0.999,3054946,4314637,0.999,4318955
pyroaring,6.389617919921875e-05,3051892,0.999,3054946,4314637,0.999,4318955
pyroaring,3.695487976074219e-05,1277813,0.999,1279092,1481324,0.999,1482806
cyroaring,1.8835067749023438e-05,1277813,0.999,1279092,1481324,0.999,1482806
set,0.04843473434448242,1277813,0.999,1279092,1481324,0.999,1482806
pyroaring,0.017110824584960938,5349409,0.01,534940900,8060740,0.01,806074000
cyroaring,0.0513920783996582,5349409,0.01,534940900,8060740,0.01,806074000
set,0.8055224418640137,5349409,0.01,534940900,8060740,0.01,806074000
pyroaring,0.0060193538665771484,2823139,0.04,70578475,3928304,0.04,98207600
set,0.36211562156677246,2823139,0.04,70578475,3928304,0.04,98207600
cyroaring,0.03261303901672363,2823139,0.04,70578475,3928304,0.04,98207600
cyroaring,3.457069396972656e-05,2498003,0.999,2500503,7705363,0.999,7713076
pyroaring,5.793571472167969e-05,2498003,0.999,2500503,7705363,0.999,7713076
set,0.19690203666687012,2498003,0.999,2500503,7705363,0.999,7713076
set,0.1701059341430664,4245111,0.999,4249360,6523249,0.999,6529778
cyroaring,4.267692565917969e-05,4245111,0.999,4249360,6523249,0.999,6529778
pyroaring,7.82012939453125e-05,4245111,0.999,4249360,6523249,0.999,6529778
set,1.0810887813568115,8166860,0.04,204171500,9577301,0.04,239432525
cyroaring,0.09422850608825684,8166860,0.04,204171500,9577301,0.04,239432525
pyroaring,0.01680779457092285,8166860,0.04,204171500,9577301,0.04,239432525
cyroaring,0.03944897651672363,3265236,0.04,81630900,8906687,0.04,222667175
set,0.6872580051422119,3265236,0.04,81630900,8906687,0.04,222667175
pyroaring,0.008542299270629883,3265236,0.04,81630900,8906687,0.04,222667175
set,0.3941483497619629,857485,0.01,85748500,6243696,0.01,624369600
cyroaring,0.010397911071777344,857485,0.01,85748500,6243696,0.01,624369600
pyroaring,0.006244659423828125,857485,0.01,85748500,6243696,0.01,624369600
cyroaring,0.08495211601257324,8526084,0.04,213152100,5792859,0.04,144821475
set,0.7094643115997314,8526084,0.04,213152100,5792859,0.04,144821475
pyroaring,0.01276850700378418,8526084,0.04,213152100,5792859,0.04,144821475
set,0.5784018039703369,2277961,0.01,227796100,7546096,0.01,754609600
pyroaring,0.010117053985595703,2277961,0.01,227796100,7546096,0.01,754609600
cyroaring,0.02355504035949707,2277961,0.01,227796100,7546096,0.01,754609600
pyroaring,0.0015316009521484375,4931707,0.1,49317070,4490279,0.1,44902790
cyroaring,0.0015079975128173828,4931707,0.1,49317070,4490279,0.1,44902790
set,0.4369516372680664,4931707,0.1,49317070,4490279,0.1,44902790
pyroaring,0.0001919269561767578,2104570,0.5,4209140,3747796,0.5,7495592
set,0.19912075996398926,2104570,0.5,4209140,3747796,0.5,7495592
cyroaring,0.00017118453979492188,2104570,0.5,4209140,3747796,0.5,7495592
pyroaring,0.00011610984802246094,7383544,0.999,7390934,6775349,0.999,6782131
cyroaring,5.745887756347656e-05,7383544,0.999,7390934,6775349,0.999,6782131
set,0.31075429916381836,7383544,0.999,7390934,6775349,0.999,6782131
set,0.4981420040130615,5844946,0.04,146123650,5300125,0.04,132503125
cyroaring,0.06064486503601074,5844946,0.04,146123650,5300125,0.04,132503125
pyroaring,0.010883808135986328,5844946,0.04,146123650,5300125,0.04,132503125
cyroaring,0.0003352165222167969,7309017,0.5,14618034,1728828,0.5,3457656
pyroaring,0.00033855438232421875,7309017,0.5,14618034,1728828,0.5,3457656
set,0.17304182052612305,7309017,0.5,14618034,1728828,0.5,3457656
set,0.5763957500457764,872495,0.01,87249500,9481769,0.01,948176900
cyroaring,0.014266490936279297,872495,0.01,87249500,9481769,0.01,948176900
pyroaring,0.009963512420654297,872495,0.01,87249500,9481769,0.01,948176900
pyroaring,0.015578031539916992,7336327,0.04,183408175,9535938,0.04,238398450
set,1.0458972454071045,7336327,0.04,183408175,9535938,0.04,238398450
cyroaring,0.08486557006835938,7336327,0.04,183408175,9535938,0.04,238398450
pyroaring,0.005164384841918945,5905953,0.01,590595300,621429,0.01,62142900
cyroaring,0.008253335952758789,5905953,0.01,590595300,621429,0.01,62142900
set,0.22681355476379395,5905953,0.01,590595300,621429,0.01,62142900
pyroaring,0.00840306282043457,7407721,0.01,740772100,1765375,0.01,176537500
set,0.3291759490966797,7407721,0.01,740772100,1765375,0.01,176537500
cyroaring,0.018629074096679688,7407721,0.01,740772100,1765375,0.01,176537500
set,0.7519729137420654,8637222,0.04,215930550,7308414,0.04,182710350
pyroaring,0.01521754264831543,8637222,0.04,215930550,7308414,0.04,182710350
cyroaring,0.08446121215820312,8637222,0.04,215930550,7308414,0.04,182710350
set,0.39769935607910156,6187328,0.04,154683200,3493418,0.04,87335450
pyroaring,0.007904767990112305,6187328,0.04,154683200,3493418,0.04,87335450
cyroaring,0.04067802429199219,6187328,0.04,154683200,3493418,0.04,87335450
cyroaring,0.0004146099090576172,2761727,0.5,5523454,9726149,0.5,19452298
pyroaring,0.0004477500915527344,2761727,0.5,5523454,9726149,0.5,19452298
set,0.3559458255767822,2761727,0.5,5523454,9726149,0.5,19452298
cyroaring,0.03304314613342285,9997888,0.01,999788800,2781067,0.01,278106700
set,0.5201911926269531,9997888,0.01,999788800,2781067,0.01,278106700
pyroaring,0.012746095657348633,9997888,0.01,999788800,2781067,0.01,278106700
pyroaring,0.002713441848754883,1010726,0.01,101072600,1008701,0.01,100870100
set,0.09435200691223145,1010726,0.01,101072600,1008701,0.01,100870100
cyroaring,0.00885319709777832,1010726,0.01,101072600,1008701,0.01,100870100
pyroaring,0.0023605823516845703,6060827,0.1,60608270,8127119,0.1,81271190
cyroaring,0.0022835731506347656,6060827,0.1,60608270,8127119,0.1,81271190
set,0.7706727981567383,6060827,0.1,60608270,8127119,0.1,81271190
cyroaring,3.528594970703125e-05,3506994,0.999,3510504,4029923,0.999,4033956
set,0.16094493865966797,3506994,0.999,3510504,4029923,0.999,4033956
pyroaring,7.152557373046875e-05,3506994,0.999,3510504,4029923,0.999,4033956
cyroaring,0.03892970085144043,5231590,0.01,523159000,3963233,0.01,396323300
set,0.3816184997558594,5231590,0.01,523159000,3963233,0.01,396323300
pyroaring,0.01155853271484375,5231590,0.01,523159000,3963233,0.01,396323300
cyroaring,0.03929281234741211,5758527,0.04,143963175,3376145,0.04,84403625
set,0.38358235359191895,5758527,0.04,143963175,3376145,0.04,84403625
pyroaring,0.007653951644897461,5758527,0.04,143963175,3376145,0.04,84403625
set,0.1443500518798828,2115237,0.999,2117354,5268235,0.999,5273508
pyroaring,5.269050598144531e-05,2115237,0.999,2117354,5268235,0.999,5273508
cyroaring,3.361701965332031e-05,2115237,0.999,2117354,5268235,0.999,5273508
cyroaring,6.866455078125e-05,8727066,0.999,8735801,9190687,0.999,9199886
set,0.30719852447509766,8727066,0.999,8735801,9190687,0.999,9199886
pyroaring,0.00015354156494140625,8727066,0.999,8735801,9190687,0.999,9199886
set,0.21803879737854004,3485764,0.04,87144100,1930203,0.04,48255075
pyroaring,0.004422187805175781,3485764,0.04,87144100,1930203,0.04,48255075
cyroaring,0.022512435913085938,3485764,0.04,87144100,1930203,0.04,48255075
cyroaring,0.00038886070251464844,1218852,0.5,2437704,9855770,0.5,19711540
set,0.2922248840332031,1218852,0.5,2437704,9855770,0.5,19711540
pyroaring,0.0003771781921386719,1218852,0.5,2437704,9855770,0.5,19711540
pyroaring,0.0003757476806640625,4197116,0.5,8394232,7684939,0.5,15369878
set,0.39453125,4197116,0.5,8394232,7684939,0.5,15369878
cyroaring,0.0004353523254394531,4197116,0.5,8394232,7684939,0.5,15369878
pyroaring,0.0022439956665039062,7875460,0.1,78754600,4526725,0.1,45267250
set,0.6698956489562988,7875460,0.1,78754600,4526725,0.1,45267250
cyroaring,0.002099752426147461,7875460,0.1,78754600,4526725,0.1,45267250
set,0.7397689819335938,9040505,0.04,226012625,6857118,0.04,171427950
cyroaring,0.08408522605895996,9040505,0.04,226012625,6857118,0.04,171427950
pyroaring,0.014671087265014648,9040505,0.04,226012625,6857118,0.04,171427950
cyroaring,0.09400629997253418,9653107,0.01,965310700,9884708,0.01,988470800
pyroaring,0.03731083869934082,9653107,0.01,965310700,9884708,0.01,988470800
set,0.968153715133667,9653107,0.01,965310700,9884708,0.01,988470800
cyroaring,3.695487976074219e-05,2069918,0.999,2071989,9291490,0.999,9300790
pyroaring,5.745887756347656e-05,2069918,0.999,2071989,9291490,0.999,9300790
set,0.19355297088623047,2069918,0.999,2071989,9291490,0.999,9300790
pyroaring,0.0032694339752197266,2453707,0.01,245370700,825826,0.01,82582600
set,0.12788057327270508,2453707,0.01,245370700,825826,0.01,82582600
cyroaring,0.00813436508178711,2453707,0.01,245370700,825826,0.01,82582600
set,0.5805854797363281,3226819,0.01,322681900,6608620,0.01,660862000
cyroaring,0.03210711479187012,3226819,0.01,322681900,6608620,0.01,660862000
pyroaring,0.012351036071777344,3226819,0.01,322681900,6608620,0.01,660862000
pyroaring,0.0001995563507080078,3771246,0.5,7542492,1852370,0.5,3704740
cyroaring,0.0001881122589111328,3771246,0.5,7542492,1852370,0.5,3704740
set,0.21072053909301758,3771246,0.5,7542492,1852370,0.5,3704740
set,0.3567221164703369,5761596,0.01,576159600,2867455,0.01,286745500
cyroaring,0.027141332626342773,5761596,0.01,576159600,2867455,0.01,286745500
pyroaring,0.00995779037475586,5761596,0.01,576159600,2867455,0.01,286745500
cyroaring,0.0035843849182128906,1443472,0.01,144347200,331659,0.01,33165900
pyroaring,0.001543283462524414,1443472,0.01,144347200,331659,0.01,33165900
set,0.06250596046447754,1443472,0.01,144347200,331659,0.01,33165900
pyroaring,0.00022172927856445312,4599359,0.5,9198718,275334,0.5,550668
cyroaring,0.000217437744140625,4599359,0.5,9198718,275334,0.5,550668
set,0.10400700569152832,4599359,0.5,9198718,275334,0.5,550668
cyroaring,0.011744976043701172,1125299,0.01,112529900,4717768,0.01,471776800
set,0.3200266361236572,1125299,0.01,112529900,4717768,0.01,471776800
pyroaring,0.00554966926574707,1125299,0.01,112529900,4717768,0.01,471776800
pyroaring,7.033348083496094e-05,6161657,0.999,6167824,3535611,0.999,3539150
set,0.16072559356689453,6161657,0.999,6167824,3535611,0.999,3539150
cyroaring,4.2438507080078125e-05,6161657,0.999,6167824,3535611,0.999,3539150
pyroaring,0.0002875328063964844,5238683,0.5,10477366,1326958,0.5,2653916
set,0.14927434921264648,5238683,0.5,10477366,1326958,0.5,2653916
cyroaring,0.00024318695068359375,5238683,0.5,10477366,1326958,0.5,2653916
cyroaring,0.002006053924560547,1012285,0.1,10122850,9241604,0.1,92416040
set,0.5662059783935547,1012285,0.1,10122850,9241604,0.1,92416040
pyroaring,0.002124309539794922,1012285,0.1,10122850,9241604,0.1,92416040
pyroaring,0.01016998291015625,5779599,0.04,144489975,4879993,0.04,121999825
cyroaring,0.056887149810791016,5779599,0.04,144489975,4879993,0.04,121999825
set,0.4688069820404053,5779599,0.04,144489975,4879993,0.04,121999825
set,0.06717109680175781,1628881,0.04,40722025,344675,0.04,8616875
cyroaring,0.004395008087158203,1628881,0.04,40722025,344675,0.04,8616875
pyroaring,0.001186370849609375,1628881,0.04,40722025,344675,0.04,8616875
set,0.14050698280334473,99916,0.04,2497900,2692952,0.04,67323800
cyroaring,0.0022809505462646484,99916,0.04,2497900,2692952,0.04,67323800
pyroaring,0.0011529922485351562,99916,0.04,2497900,2692952,0.04,67323800
set,0.7850673198699951,8599084,0.01,859908400,7269326,0.01,726932600
cyroaring,0.07247328758239746,8599084,0.01,859908400,7269326,0.01,726932600
pyroaring,0.022578954696655273,8599084,0.01,859908400,7269326,0.01,726932600
cyroaring,0.013063192367553711,8126350,0.01,812635000,1060962,0.01,106096200
pyroaring,0.007969379425048828,8126350,0.01,812635000,1060962,0.01,106096200
set,0.31917285919189453,8126350,0.01,812635000,1060962,0.01,106096200
set,0.7821953296661377,4804215,0.1,48042150,8115140,0.1,81151400
cyroaring,0.0021746158599853516,4804215,0.1,48042150,8115140,0.1,81151400
pyroaring,0.002245664596557617,4804215,0.1,48042150,8115140,0.1,81151400
pyroaring,0.011781930923461914,7548359,0.04,188708975,5553277,0.04,138831925
cyroaring,0.0650637149810791,7548359,0.04,188708975,5553277,0.04,138831925
set,0.7004115581512451,7548359,0.04,188708975,5553277,0.04,138831925
pyroaring,0.005460023880004883,6140303,0.04,153507575,1994682,0.04,49867050
cyroaring,0.024351835250854492,6140303,0.04,153507575,1994682,0.04,49867050
set,0.3150906562805176,6140303,0.04,153507575,1994682,0.04,49867050
cyroaring,0.013788223266601562,919969,0.01,91996900,9695764,0.01,969576400
set,0.5949122905731201,919969,0.01,91996900,9695764,0.01,969576400
pyroaring,0.00886225700378418,919969,0.01,91996900,9695764,0.01,969576400
set,1.0843486785888672,7950483,0.04,198762075,9403674,0.04,235091850
cyroaring,0.09252452850341797,7950483,0.04,198762075,9403674,0.04,235091850
pyroaring,0.017008066177368164,7950483,0.04,198762075,9403674,0.04,235091850
set,0.5178027153015137,9103424,0.5,18206848,9774394,0.5,19548788
pyroaring,0.0006129741668701172,9103424,0.5,18206848,9774394,0.5,19548788
cyroaring,0.0005795955657958984,9103424,0.5,18206848,9774394,0.5,19548788
pyroaring,7.748603820800781e-05,4164892,0.999,4169061,6660394,0.999,6667061
cyroaring,4.1961669921875e-05,4164892,0.999,4169061,6660394,0.999,6667061
